user_id,session_id,country_of_residence,has_biometrics,phone_number_country_code,reason_to_use_app,occupation,kyc_state,gender,document_issuing_country,locale,screening_state,is_adverse_media_minor,is_pep,id,reference_transaction_id,state,type,amount,currency,direction,completed_at,created_at,random_for_probability,random_for_prediction,naive_bias_probability,naive_bias_prediction,cal_naive_bias_probability,cal_naive_bias_prediction,Suspention_Score
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,cd532d32-a587-4f7d-8adc-135ce7a476bd,51729574-56ae-4f02-8322-3fce5c410f77,PENDING,CARDS,5.99,EUR,OUT,,2024-08-22 08:33:03.934377 UTC,0.3369781542047254,0,0.9999541181619542,1,0.2568483960962372,0,0.49
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,f7288067-5e58-47f7-9226-9c2dba6f2e9c,ca8879b6-da84-40b3-ab84-d712d8440202,COMPLETED,BANK_TRANSFER,2100.0,EUR,OUT,2024-08-21 12:15:40.207393 UTC,2024-08-21 12:15:27.894479 UTC,0.44729546690997857,0,0.9999995328084158,1,0.43478445761505913,0,0.6
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,a6521792-3d44-492e-aa8e-7b599e9a9c4d,d58f71d3-58fc-4676-9cae-6691a1b26e1b,DECLINED,CARDS,5.99,EUR,OUT,2024-09-06 19:19:38.551483 UTC,2024-09-06 19:19:38.551483 UTC,0.2646779422182673,0,0.9979612505965118,1,0.1597672776714068,0,0.42
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,c5714005-4f86-4bdc-a743-f1ffb8c638d9,17926eb7-323e-4157-84af-47daeef3ab7d,DECLINED,CARDS,5.99,EUR,OUT,2024-09-07 03:39:31.476982 UTC,2024-09-07 03:39:31.476982 UTC,0.2646779422182673,0,0.9979612505965118,1,0.1597672776714068,0,0.42
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,1517a637-36a0-464d-ac2f-5cae8763a7f2,eddebee3-e016-4288-92a2-3d04c82532ef,DECLINED,CARDS,5.99,EUR,OUT,2024-07-16 04:38:34.368108 UTC,2024-07-16 04:38:34.368108 UTC,0.2646779422182673,0,0.9979612505965118,1,0.1597672776714068,0,0.42
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,5e515c7c-6d7f-4cc5-8483-ca586007ef12,aa76b75f-6bcc-4603-8a0e-61a94720bd9c,DECLINED,CARDS,5.99,EUR,OUT,2024-07-16 11:22:01.764759 UTC,2024-07-16 11:22:01.764759 UTC,0.2646779422182673,0,0.9979612505965118,1,0.1597672776714068,0,0.42
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,09739f37-332b-46b1-b74a-4d63834c3442,7d7d4090-df86-4a76-a771-00ae52815ac4,DECLINED,CARDS,5.99,EUR,OUT,2024-08-11 13:00:10.921195 UTC,2024-08-11 13:00:10.921195 UTC,0.2646779422182673,0,0.9979612505965118,1,0.1597672776714068,0,0.42
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,cf8017fd-6454-42f1-ab18-aea3c174541c,ecfbfae8-2ec3-4e05-b9ac-8494fa224649,DECLINED,CARDS,5.99,EUR,OUT,2024-08-02 04:14:38.197882 UTC,2024-08-02 04:14:38.197882 UTC,0.2646779422182673,0,0.9979612505965118,1,0.1597672776714068,0,0.42
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,8e0e150f-e554-4443-a942-1e42daddc1f0,f30e278e-320b-4eae-8e2b-d59f6feee8f4,COMPLETED,BANK_TRANSFER,5.0,EUR,OUT,2024-09-16 07:23:25.69133 UTC,2024-09-16 07:23:16.15338 UTC,0.49579093137901736,0,0.9999998114725805,1,0.4640404900168716,0,0.63
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,098a3b41-bcf0-45b9-bc6e-1f15bb6115b7,4e906b03-7c5f-4801-8cf7-364b9b9360d5,DECLINED,CARDS,1.0,EUR,OUT,2024-07-05 19:10:27.178899 UTC,2024-07-05 19:10:27.178899 UTC,0.2644201708880788,0,0.997957963390462,1,0.1597672776714068,0,0.42
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,acce97fe-28df-4a8a-b4df-1fd8408e2f5f,3cfd0e36-f304-4502-9394-5446a915b0bd,COMPLETED,BANK_TRANSFER,1.0,EUR,IN,2024-07-05 17:32:49.68322 UTC,2024-07-05 17:32:37.06049 UTC,0.34535002523431174,0,0.9999999844717636,1,0.4723738233502049,0,0.57
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,be0cc6ca-0be5-4ded-8f31-0a6d5cc027fa,0219d379-bd91-42b1-b5bc-d35e7004fc83,COMPLETED,CARDS,0.0,EUR,OUT,2024-07-05 17:44:44.836907 UTC,2024-07-05 17:44:44.836907 UTC,0.2479549954739689,0,0.9999913687142192,1,0.2979900231760841,0,0.46
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,db999161-ef24-4a84-b076-6379220d256d,b05cb90a-74e4-4d0b-8b9e-361fb4fe2420,PENDING,PROCESSING_FEE,14.99,EUR,OUT,,2024-08-04 19:00:15.727703 UTC,0.29869816318906817,0,0.9999835671024904,1,0.2949597201457811,0,0.48
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,1d9dd7c6-80fe-4b94-b33e-f90b261f2606,d32bf932-4bdc-4282-8649-0ced0091be0f,PENDING,CARDS,1.0,EUR,OUT,,2024-09-03 15:20:42.414359 UTC,0.2968714977019351,0,0.9999540440357633,1,0.256825619839001,0,0.47
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,482831da-a5e9-4e05-b518-603a87a2572c,7cf90c10-a257-4265-a945-26f4a1389c74,PENDING,CARDS,56.23,EUR,OUT,,2024-09-03 14:45:53.20931 UTC,0.3630582478107167,0,0.9999548127776607,1,0.2570631818863557,0,0.5
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,a35f5897-cd84-4895-ac50-14ae3974ec6e,f8c0d52b-5cda-4641-ab29-c5ff671c041b,PENDING,CARDS,6.9,EUR,OUT,,2024-09-03 16:18:12.429239 UTC,0.34078767801424914,0,0.9999541315841302,1,0.256852522915311,0,0.49
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,1d9dd7c6-80fe-4b94-b33e-f90b261f2606,d32bf932-4bdc-4282-8649-0ced0091be0f,COMPLETED,CARDS,1.0,EUR,OUT,2024-09-04 06:23:25.431516 UTC,2024-09-03 15:20:42.414359 UTC,0.2571641567293785,0,0.999991371526381,1,0.2979900231760841,0,0.47
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,a35f5897-cd84-4895-ac50-14ae3974ec6e,f8c0d52b-5cda-4641-ab29-c5ff671c041b,COMPLETED,CARDS,6.9,EUR,OUT,2024-09-04 06:36:57.08696 UTC,2024-09-03 16:18:12.429239 UTC,0.29121063891033894,0,0.9999913879646561,1,0.2979900231760841,0,0.48
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,482831da-a5e9-4e05-b518-603a87a2572c,7cf90c10-a257-4265-a945-26f4a1389c74,COMPLETED,CARDS,56.23,EUR,OUT,2024-09-04 06:29:52.189767 UTC,2024-09-03 14:45:53.20931 UTC,0.3108817539008835,0,0.9999915158670071,1,0.2979900231760841,0,0.49
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,27cb8b34-ce43-48ab-a5a2-7ba1d8ec4c96,d9e5f324-d296-4d61-bf27-12b80baa2460,DECLINED,CARDS,5.99,EUR,OUT,2024-07-19 06:34:57.78791 UTC,2024-07-19 06:34:57.78791 UTC,0.2646779422182673,0,0.9979612505965118,1,0.1597672776714068,0,0.42
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,fe835df5-85fe-4c7a-9763-00baaabeae1f,8b75294c-9c8e-4898-88e5-82a654285afa,COMPLETED,BANK_TRANSFER,200.0,EUR,IN,2024-09-08 23:40:40.697496 UTC,2024-09-08 23:40:37.974269 UTC,0.41666433570963696,0,0.9999999852361584,1,0.4723738233502049,0,0.6
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,618ceeee-a3fa-4755-ba3f-252d24e7097e,b568f654-a1f6-4a34-ad45-97b1fbe5b359,DECLINED,CARDS,5.99,EUR,OUT,2024-09-09 05:39:02.826033 UTC,2024-09-09 05:39:02.826033 UTC,0.2646779422182673,0,0.9979612505965118,1,0.1597672776714068,0,0.42
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,d19af140-5170-4e78-95ab-61717925d1b0,0f72bb75-fdeb-4772-8a79-704de6736b14,PENDING,CARDS,94.49,EUR,OUT,,2024-09-09 11:03:52.223139 UTC,0.32852741752988646,0,0.9999552805907428,1,0.2572095589724098,0,0.48
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,3f36b6a4-6fd6-40fc-ba3f-5e1d3e37b488,a68e7d34-773e-408a-943e-1f1b908b80b7,PENDING,CARDS,51.49,EUR,OUT,,2024-09-09 15:10:06.783606 UTC,0.3574860809594801,0,0.9999547516595596,1,0.2570441728186962,0,0.5
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,bb309d2c-c3a8-4f40-b4c2-4d4f919def4f,24fb5e54-734c-411e-83ba-362a34862433,DECLINED,CARDS,78.49,EUR,OUT,2024-09-09 15:15:02.194503 UTC,2024-09-09 15:15:02.194503 UTC,0.218236682690236,0,0.9980044138102255,1,0.1597672776714068,0,0.4
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,df322932-1f82-4f76-b8af-fa966d68bf97,3e6afb49-a291-4112-a31f-04215f9dfa77,DECLINED,CARDS,77.71,EUR,OUT,2024-09-09 15:13:06.463679 UTC,2024-09-09 15:13:06.463679 UTC,0.218236682690236,0,0.9980039708519343,1,0.1597672776714068,0,0.4
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,2d273319-4bb9-4860-9478-4037ecdcd271,7772a447-d8cd-4b3e-8a87-27baec515d29,COMPLETED,PROCESSING_FEE,14.99,EUR,OUT,2024-09-09 00:01:03.114567 UTC,2024-09-04 19:00:11.647876 UTC,0.32466646714956354,0,0.9999969147111851,1,0.3257902153722011,0,0.51
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,d9179b47-2d49-4bb0-b069-fe44452a5148,c9d7af0c-7778-4137-9b05-5079b14d5865,COMPLETED,CARDS,3.9,EUR,OUT,2024-09-18 06:49:23.859441 UTC,2024-09-16 10:36:53.40842 UTC,0.23954233286526785,0,0.9999913796448693,1,0.2979900231760841,0,0.46
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,62dcb764-7e66-4c3f-87a7-32e3e7d3ec22,c8e512d6-121e-48a9-9d80-66eae813796c,PENDING,CARDS,500.0,EUR,OUT,,2024-08-20 16:59:55.270198 UTC,0.2579825846020965,0,0.9999572610541949,1,0.26169445431175586,0,0.46
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,62dcb764-7e66-4c3f-87a7-32e3e7d3ec22,c8e512d6-121e-48a9-9d80-66eae813796c,COMPLETED,CARDS,500.0,EUR,OUT,2024-08-21 06:33:06.564749 UTC,2024-08-20 16:59:55.270198 UTC,0.22307685594576518,0,0.9999919755594546,1,0.3082727278440288,0,0.46
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,899d7e58-18f6-4b0d-b630-abc3af8094c7,c1672538-4007-41d5-867f-d868da99dde9,PENDING,CARDS,1502.0,EUR,OUT,,2024-08-20 20:58:12.646727 UTC,0.25080309742260926,0,0.9999364359268506,1,0.25337643137075505,0,0.45
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,f092c99f-102b-42b1-ae2d-aa29bb7f1fa5,adedc7eb-16af-4e05-b5e4-75cfb2182d54,COMPLETED,CARDS,0.0,EUR,OUT,2024-08-20 20:54:46.120319 UTC,2024-08-20 20:54:46.120319 UTC,0.2479549954739689,0,0.9999913687142192,1,0.2979900231760841,0,0.46
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,899d7e58-18f6-4b0d-b630-abc3af8094c7,c1672538-4007-41d5-867f-d868da99dde9,COMPLETED,CARDS,1502.0,EUR,OUT,2024-08-21 06:29:02.575142 UTC,2024-08-20 20:58:12.646727 UTC,0.21355898492789416,0,0.9999880653407631,1,0.2979900231760841,0,0.45
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,9f936c19-be33-4d06-90e0-7306352d6b80,72093224-ece5-4625-9bcc-49c8b878e095,DECLINED,CARDS,5.99,EUR,OUT,2024-09-02 02:02:39.678178 UTC,2024-09-02 02:02:39.678178 UTC,0.2646779422182673,0,0.9979612505965118,1,0.1597672776714068,0,0.42
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,8fcc9a96-d989-4a2c-be44-8b9e95de5be7,dcd2ecc3-4bb6-46d6-b412-ebd902c70a7a,DECLINED,CARDS,5.99,EUR,OUT,2024-09-03 01:01:59.310846 UTC,2024-09-03 01:01:59.310846 UTC,0.2646779422182673,0,0.9979612505965118,1,0.1597672776714068,0,0.42
bdfade9d-3c65-48ff-8312-80ad08550816,94ee440b-7c26-4a10-8f1c-16927f1853b7,FR,True,33,DAILY_PAYMENT_SERVICES,FOOD_PREP_AND_CLEANING,COMPLETED,F,FR,fr_FR,COMPLETED,False,False,a9c7f913-da54-4109-bced-c449222dab72,c3e6c2df-fef9-4f12-a496-33c28b3afa48,DECLINED,CARDS,5.99,EUR,OUT,2024-08-01 08:28:09.661852 UTC,2024-08-01 08:28:09.661852 UTC,0.2646779422182673,0,0.9979612505965118,1,0.1597672776714068,0,0.42
f63ab099-f18f-4507-bedd-5c98aba34b64,0e60a168-1482-4173-947f-af0482d16c94,RE,True,26,DAILY_PAYMENT_SERVICES,UNEMPLOYED,COMPLETED,M,FR,fr_FR,COMPLETED,False,False,8b5f15ec-21f7-4f83-a484-2515bf925a63,17f3b8c6-4b93-486f-b17a-a7c9d1caa070,COMPLETED,CARDS,0.0,EUR,OUT,2024-08-09 16:50:22.405263 UTC,2024-08-09 16:50:22.405263 UTC,0.02666666666666667,0,0.0,0,0.015383313743534082,0,0.01
f63ab099-f18f-4507-bedd-5c98aba34b64,0e60a168-1482-4173-947f-af0482d16c94,RE,True,26,DAILY_PAYMENT_SERVICES,UNEMPLOYED,COMPLETED,M,FR,fr_FR,COMPLETED,False,False,9a285e52-a1c8-4707-9dd2-0f412781b94c,3bedfc26-11b4-4f4c-ae84-85f35ea7bb61,COMPLETED,PROCESSING_FEE,14.99,EUR,OUT,2024-08-09 16:46:15.643683 UTC,2024-08-09 16:46:15.112965 UTC,0.040202020202020204,0,0.0,0,0.015383313743534082,0,0.02
f63ab099-f18f-4507-bedd-5c98aba34b64,0e60a168-1482-4173-947f-af0482d16c94,RE,True,26,DAILY_PAYMENT_SERVICES,UNEMPLOYED,COMPLETED,M,FR,fr_FR,COMPLETED,False,False,e683a32d-8858-4f54-873d-ffb95701b998,e8b0db77-c3bf-457c-a26f-a07a42de81b5,COMPLETED,BANK_TRANSFER,100.0,EUR,IN,2024-08-09 14:40:50.7758 UTC,2024-08-09 14:40:44.893114 UTC,0.04325231481481481,0,0.0,0,0.015383313743534082,0,0.02
f63ab099-f18f-4507-bedd-5c98aba34b64,0e60a168-1482-4173-947f-af0482d16c94,RE,True,26,DAILY_PAYMENT_SERVICES,UNEMPLOYED,COMPLETED,M,FR,fr_FR,COMPLETED,False,False,0d3f4ef4-c4aa-4bce-84dc-d2ba2fc6aa07,530e2757-0072-4539-b0fc-e22183420fbe,DECLINED,CARDS,27.24,EUR,OUT,2024-09-14 17:18:52.740321 UTC,2024-09-14 17:18:52.740321 UTC,0.02723737373737374,0,0.0,0,0.015383313743534082,0,0.01
f63ab099-f18f-4507-bedd-5c98aba34b64,0e60a168-1482-4173-947f-af0482d16c94,RE,True,26,DAILY_PAYMENT_SERVICES,UNEMPLOYED,COMPLETED,M,FR,fr_FR,COMPLETED,False,False,dd215105-5f0e-4c89-a6d7-dd497b9acbcf,5b9c36f1-25cd-4669-be24-c719459a083e,DECLINED,CARDS,27.24,EUR,OUT,2024-09-14 17:18:50.677012 UTC,2024-09-14 17:18:50.677012 UTC,0.02723737373737374,0,0.0,0,0.015383313743534082,0,0.01
f63ab099-f18f-4507-bedd-5c98aba34b64,0e60a168-1482-4173-947f-af0482d16c94,RE,True,26,DAILY_PAYMENT_SERVICES,UNEMPLOYED,COMPLETED,M,FR,fr_FR,COMPLETED,False,False,0417a7ea-d3d3-4876-85a4-eab97824c0a6,860cee18-d002-46bc-89e1-86aaaca7fe59,COMPLETED,CARDS,9.6,EUR,OUT,2024-08-15 06:19:41.937903 UTC,2024-08-14 09:37:24.02661 UTC,0.02666666666666667,0,0.0,0,0.015383313743534082,0,0.01
f63ab099-f18f-4507-bedd-5c98aba34b64,0e60a168-1482-4173-947f-af0482d16c94,RE,True,26,DAILY_PAYMENT_SERVICES,UNEMPLOYED,COMPLETED,M,FR,fr_FR,COMPLETED,False,False,2ea3872a-f900-4987-a7b2-330a59348fd1,a119fec0-0411-43c1-b746-9fd75df03cac,PENDING,CARDS,20.2,EUR,OUT,,2024-08-15 03:00:45.010703 UTC,0.03214285714285714,0,0.0,0,0.015383313743534082,0,0.01
f63ab099-f18f-4507-bedd-5c98aba34b64,0e60a168-1482-4173-947f-af0482d16c94,RE,True,26,DAILY_PAYMENT_SERVICES,UNEMPLOYED,COMPLETED,M,FR,fr_FR,COMPLETED,False,False,e15232c2-6fae-4588-811f-f76d02df00fc,b84ec798-236d-471c-904a-b07c17735a23,PENDING,CARDS,5.0,EUR,OUT,,2024-08-15 15:23:06.106995 UTC,0.028888888888888888,0,0.0,0,0.015383313743534082,0,0.01
f63ab099-f18f-4507-bedd-5c98aba34b64,0e60a168-1482-4173-947f-af0482d16c94,RE,True,26,DAILY_PAYMENT_SERVICES,UNEMPLOYED,COMPLETED,M,FR,fr_FR,COMPLETED,False,False,c5183926-bac0-4fd1-92a0-2bd948397434,7971efdf-1754-45a0-9033-c9e39e08fea7,PENDING,CARDS,4.9,EUR,OUT,,2024-08-15 19:14:24.192613 UTC,0.028888888888888888,0,0.0,0,0.015383313743534082,0,0.01
f63ab099-f18f-4507-bedd-5c98aba34b64,0e60a168-1482-4173-947f-af0482d16c94,RE,True,26,DAILY_PAYMENT_SERVICES,UNEMPLOYED,COMPLETED,M,FR,fr_FR,COMPLETED,False,False,e4c55cd2-5dcc-4ac6-bf19-43ebb96c537b,00ba10c7-0cae-4e7b-8318-b544ff98762a,DECLINED,CARDS,4.01,EUR,OUT,2024-08-15 19:18:21.378417 UTC,2024-08-15 19:18:21.378417 UTC,0.03278185509580859,0,0.0,0,0.015383313743534082,0,0.01
f63ab099-f18f-4507-bedd-5c98aba34b64,0e60a168-1482-4173-947f-af0482d16c94,RE,True,26,DAILY_PAYMENT_SERVICES,UNEMPLOYED,COMPLETED,M,FR,fr_FR,COMPLETED,False,False,54824827-cb15-4b6c-89cf-6602b4fc089e,17f6a303-a6e2-4e2f-926b-a8564fd7ba45,DECLINED,CARDS,4.0,EUR,OUT,2024-08-15 19:15:14.132319 UTC,2024-08-15 19:15:14.132319 UTC,0.03278185509580859,0,0.0,0,0.015383313743534082,0,0.01
f63ab099-f18f-4507-bedd-5c98aba34b64,0e60a168-1482-4173-947f-af0482d16c94,RE,True,26,DAILY_PAYMENT_SERVICES,UNEMPLOYED,COMPLETED,M,FR,fr_FR,COMPLETED,False,False,abc9af7a-efe5-48d1-bca3-782092c40be4,f5b6f0f0-941d-44bc-8779-43c67e27263e,PENDING,CARDS,6.53,EUR,OUT,,2024-08-15 11:51:18.96962 UTC,0.030476190476190476,0,0.0,0,0.015383313743534082,0,0.01
f63ab099-f18f-4507-bedd-5c98aba34b64,0e60a168-1482-4173-947f-af0482d16c94,RE,True,26,DAILY_PAYMENT_SERVICES,UNEMPLOYED,COMPLETED,M,FR,fr_FR,COMPLETED,False,False,b5a060f3-5632-40cf-a0a3-6dd4638ce75a,14f57935-4d8e-4d2a-a6a2-2cb0a37b9f7a,PENDING,CARDS,5.0,EUR,OUT,,2024-08-15 10:39:33.395303 UTC,0.028888888888888888,0,0.0,0,0.015383313743534082,0,0.01
f63ab099-f18f-4507-bedd-5c98aba34b64,0e60a168-1482-4173-947f-af0482d16c94,RE,True,26,DAILY_PAYMENT_SERVICES,UNEMPLOYED,COMPLETED,M,FR,fr_FR,COMPLETED,False,False,6c6e7eea-9ba6-4ef5-b90b-55457ca80d5c,6fa626c6-387b-4795-8da8-59f5799f0ee2,PENDING,CARDS,9.91,EUR,OUT,,2024-08-15 04:29:53.83794 UTC,0.03214285714285714,0,0.0,0,0.015383313743534082,0,0.01
f63ab099-f18f-4507-bedd-5c98aba34b64,0e60a168-1482-4173-947f-af0482d16c94,RE,True,26,DAILY_PAYMENT_SERVICES,UNEMPLOYED,COMPLETED,M,FR,fr_FR,COMPLETED,False,False,a8e0108a-3a87-4f56-8050-cc63086b4b19,a9131e56-40f9-41c5-86d8-181114d4d70c,PENDING,CARDS,5.0,EUR,OUT,,2024-08-15 05:45:18.348744 UTC,0.028888888888888888,0,0.0,0,0.015383313743534082,0,0.01
