id,reference_transaction_id,user_id,state,type,category_id,amount,currency,direction,completed_at,created_at
c6a56f1c-b50d-45e2-bbff-ce8848fef2e5,49bfea8b-5260-4a53-b8d3-bbdccb402f4c,b649838e-b6fa-47ea-a752-c2e553a033b8,COMPLETED,USER_REWARD,78ac2093-b680-463e-a4f5-2746f37d787e,10,EUR,IN,2024-07-23 09:00:37.767239 UTC,2024-07-23 09:00:37.767239 UTC
b5599bdf-d11a-4fc7-b30b-705220778fac,5a0c84f3-1833-4feb-bb1c-c1377e67f0e7,b2b017d0-0000-4b4a-abba-20d4c2944f30,COMPLETED,CARDS,8c6dc9fc-af02-4754-a312-25d7d05c091b,1.35,EUR,OUT,2024-07-23 06:23:53.113125 UTC,2024-07-22 14:50:50.085028 UTC
d9ba8bc7-5a5f-43b5-852e-df282f710e51,968d1c27-07f7-4e34-914b-86dc579591f6,e73f42ae-1ae7-4fc6-a843-073f6cd86e6b,COMPLETED,CARDS,b2ad0633-7bc7-40b9-8128-c483bf6f0c5b,0,EUR,OUT,2024-07-22 20:58:51.912406 UTC,2024-07-22 20:58:51.912406 UTC
d8bf2d23-de41-4a4c-b9e9-40617b0d37d1,e63a4ace-8980-43c9-bc00-8961f9f63934,b2b017d0-0000-4b4a-abba-20d4c2944f30,COMPLETED,CARDS,e2b1df1c-c8d9-47f5-9937-2c40bf0bc514,38,EUR,OUT,2024-07-23 06:24:34.91931 UTC,2024-07-22 14:48:27.637143 UTC
cbdfde3a-3be7-40e3-b3ac-55867a7ead61,800f805b-1d49-4586-9c05-29ad9cd2e028,b2b017d0-0000-4b4a-abba-20d4c2944f30,COMPLETED,CARDS,e2b1df1c-c8d9-47f5-9937-2c40bf0bc514,14,EUR,OUT,2024-07-23 06:24:40.639206 UTC,2024-07-22 15:55:15.52257 UTC
95eb3269-3d45-43e1-81fb-99106d686bc9,c8a2c676-f02b-4014-bd97-e56342286e27,9b4568e7-20ba-4404-ab1b-d567a1c71558,COMPLETED,CARDS,e464e1e2-40ca-416d-a541-ba0865e252f9,0,EUR,OUT,2024-07-22 12:09:01.468241 UTC,2024-07-22 12:09:01.468241 UTC
95eb3269-3d45-43e1-81fb-99106d686bc9,c8a2c676-f02b-4014-bd97-e56342286e27,9b4568e7-20ba-4404-ab1b-d567a1c71558,COMPLETED,CARDS,e464e1e2-40ca-416d-a541-ba0865e252f9,0,EUR,OUT,2024-07-22 12:09:01.468241 UTC,2024-07-22 12:09:01.468241 UTC
f9a9a8ee-2d92-4327-ba0c-c90e9a5328f0,09934f12-18c9-4d3c-b586-cdb0e88ba766,9b4568e7-20ba-4404-ab1b-d567a1c71558,COMPLETED,CARDS,e464e1e2-40ca-416d-a541-ba0865e252f9,0,EUR,OUT,2024-07-22 11:48:57.491723 UTC,2024-07-22 11:48:57.491723 UTC
aa4af4ec-6426-4721-a61b-4d50ba3b3830,2b939c72-7bad-47dd-86c0-4ce13667e5ae,b2b017d0-0000-4b4a-abba-20d4c2944f30,COMPLETED,PAYMENTS,e464e1e2-40ca-416d-a541-ba0865e252f9,50,EUR,IN,2024-07-22 13:51:39.203428 UTC,2024-07-22 13:51:39.203428 UTC
44ce97fa-a6c5-4da0-8b94-a1ead6818352,a5baf01a-6dac-4653-8ac9-040a02b0913b,9b4568e7-20ba-4404-ab1b-d567a1c71558,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,500,EUR,IN,2024-07-22 11:40:54.478631 UTC,2024-07-22 11:40:30.198303 UTC
9785094e-f0ae-43f9-9507-cbfafef15796,22193a29-66f6-4349-bfaf-fa698455f661,58efe8c8-a8d7-4ed2-ab86-b2242ff34451,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,5,EUR,OUT,2024-07-22 13:21:39.786315 UTC,2024-07-22 13:21:21.335096 UTC
df1b4e90-0543-4600-ac11-9ac748f18cd1,349bbe39-87ef-4afa-a4b6-2ea8954ef428,d781f7ef-2c8b-4b6a-bae5-008c70ac8750,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,50,EUR,OUT,2024-07-22 13:35:13.560672 UTC,2024-07-22 13:35:00.205448 UTC
65b97496-d8a5-4ca4-8ce2-8df27d05f917,59e02121-d35f-44d9-be76-d17106f5f392,d781f7ef-2c8b-4b6a-bae5-008c70ac8750,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,50,EUR,OUT,2024-07-22 12:27:20.529512 UTC,2024-07-22 12:27:11.215092 UTC
831450a6-2524-4013-a753-51a807cf5040,1885315e-9a56-4937-aec2-efb94a325ae7,b649838e-b6fa-47ea-a752-c2e553a033b8,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,50,EUR,IN,2024-07-23 09:00:37.767239 UTC,2024-07-23 09:00:30.638404 UTC
912072e3-04e2-4ce4-88ff-dea2329447f6,7f5ba7ac-59a5-4c3c-b1ab-0ead7186e4ae,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.4,EUR,IN,2024-07-23 13:00:37.260536 UTC,2024-07-23 13:00:27.305913 UTC
1af75a2c-889e-4f7a-9489-48a6b80c84c4,d5e25cda-6f87-42c7-bc3c-13438925e788,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.4,EUR,IN,2024-07-23 13:00:36.805309 UTC,2024-07-23 13:00:27.27087 UTC
223f2199-2b46-40f5-9940-b65bc59bd8e3,4a76cbe7-a00f-4737-9ec3-e15c69f1bb1f,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.1,EUR,IN,2024-07-23 13:00:39.139686 UTC,2024-07-23 13:00:27.419378 UTC
359a5884-fc27-454d-9ea4-cf8cd84655ea,d1216b79-77c9-49b9-ae5f-2216a56d8808,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.3,EUR,IN,2024-07-23 13:00:37.742335 UTC,2024-07-23 13:00:27.284177 UTC
ce8ccd48-98a2-4ccb-945f-640458e9eb13,f6dbff13-4e12-4aa5-ba81-0c74a6ebc57f,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.4,EUR,IN,2024-07-23 13:00:39.154284 UTC,2024-07-23 13:00:27.346885 UTC
165f8793-87a7-44a4-897d-2365b2de6c7f,f1269b74-8b96-4dd7-8951-c4f8b6dcd32b,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.5,EUR,IN,2024-07-23 13:00:37.23503 UTC,2024-07-23 13:00:27.2932 UTC
0be6109b-977f-472f-90a2-9ec65c9d26d2,d6d37afa-b2e1-43c5-b2bf-5cca36ecf5ad,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.4,EUR,IN,2024-07-23 13:00:39.13197 UTC,2024-07-23 13:00:27.412155 UTC
ecf8bbbf-ad18-4ca5-aa69-469a822e9ec9,5a322382-e085-43ed-8d2a-0608c3d7c956,b2b017d0-0000-4b4a-abba-20d4c2944f30,COMPLETED,PAYMENTS,e464e1e2-40ca-416d-a541-ba0865e252f9,4,EUR,IN,2024-07-22 15:51:37.383363 UTC,2024-07-22 15:51:37.383363 UTC
e3cdab08-357d-4757-aaf4-3488c682ee3d,effb2c5a-2b54-4580-82b5-2b1cf1f3816f,9b4568e7-20ba-4404-ab1b-d567a1c71558,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,2,EUR,OUT,2024-07-22 20:00:04.074982 UTC,2024-07-20 09:39:43.936311 UTC
d19d9aaf-f9bc-47cd-8dd5-253eaf555dd7,e76ad71e-f01f-4ba9-afe9-e6d287742a0d,d781f7ef-2c8b-4b6a-bae5-008c70ac8750,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,10,EUR,OUT,2024-07-22 14:32:55.788041 UTC,2024-07-22 14:32:44.59658 UTC
b2aa29b0-6427-4523-a10e-18d2aeee60ba,42f718a2-acb7-4a66-a25b-821035c0f4da,d781f7ef-2c8b-4b6a-bae5-008c70ac8750,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,60,EUR,OUT,2024-07-22 17:35:06.377435 UTC,2024-07-22 17:34:21.668401 UTC
71b5f0c5-05c1-4ff9-b9f8-f7cbced4508a,f94c158a-465b-4f36-bd6f-585b9e0c3f3e,9b4568e7-20ba-4404-ab1b-d567a1c71558,COMPLETED,CARDS,e464e1e2-40ca-416d-a541-ba0865e252f9,490.99,EUR,OUT,2024-07-23 06:24:09.736306 UTC,2024-07-22 12:09:29.113221 UTC
48c93862-3cad-4c17-83f2-0c5c84d2db77,5fbe6f18-18da-4157-80a8-c9e4253d1e81,260f97aa-8ce2-4d9d-84f3-894ff8ee5de6,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,5000,EUR,IN,2024-07-23 06:00:39.137896 UTC,2024-07-23 06:00:31.132621 UTC
fc32343d-8adc-457f-b811-7c4c518719fc,3480989f-cdfd-42b6-b032-6419a8543b28,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.4,EUR,IN,2024-07-23 06:01:39.824531 UTC,2024-07-23 06:00:39.597459 UTC
27c0c506-4c06-4b6f-a0c4-9ea31ea7e0a7,2a90c4b7-fec9-4a5b-8240-44d999d13589,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.4,EUR,IN,2024-07-23 06:00:57.166478 UTC,2024-07-23 06:00:32.007267 UTC
b2fae7bf-5f83-4acb-8a31-043cdf209254,07a32fe1-1cf1-43df-8da8-957acd0db79e,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.2,EUR,IN,2024-07-23 06:01:40.924275 UTC,2024-07-23 06:00:40.223331 UTC
baa75d5b-f2ac-4369-9887-7a22f27e7a15,e6be7271-bd9c-45b0-b69b-eb145a94976a,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.4,EUR,IN,2024-07-23 06:01:38.576335 UTC,2024-07-23 06:00:38.65166 UTC
4bc3fe70-7d70-41dd-81c2-7a7379fb869d,b90e994f-b2ab-408f-a901-32cf135e0585,9b4568e7-20ba-4404-ab1b-d567a1c71558,COMPLETED,CARDS,f8aaa857-9086-463e-b531-9aaca3a93745,0,EUR,OUT,2024-07-22 15:17:47.535405 UTC,2024-07-22 15:17:47.535405 UTC
92d21fde-c54a-4600-b3a8-aa9a35519d26,03cb8f68-07e6-4fe7-a15d-d14cafd87749,9b4568e7-20ba-4404-ab1b-d567a1c71558,COMPLETED,CARDS,f8aaa857-9086-463e-b531-9aaca3a93745,0,EUR,OUT,2024-07-22 15:16:08.001327 UTC,2024-07-22 15:16:08.001327 UTC
67479225-a5ba-40f9-b6dc-69b20d7138c3,82dd2d5a-3784-4bb0-81fb-1be24b536046,9b4568e7-20ba-4404-ab1b-d567a1c71558,COMPLETED,CARDS,f8aaa857-9086-463e-b531-9aaca3a93745,7.99,EUR,OUT,2024-07-23 06:18:47.366952 UTC,2024-07-22 15:19:41.55742 UTC
3dd08cba-4004-470f-84c3-4b34c0037dcb,26763783-3743-444a-93b1-f24f7c405b93,4019d172-aee6-4783-8b1b-df1f51548e6c,DECLINED,CARDS,06bee557-499a-4d75-bc66-155ea0489a19,7.2,EUR,OUT,2024-07-25 00:17:57.784217 UTC,2024-07-25 00:17:57.784217 UTC
a15ed713-0731-4a20-8e3f-34e69e496d7d,2971cd60-657b-4885-95f9-440595d6c4b3,4019d172-aee6-4783-8b1b-df1f51548e6c,COMPLETED,CARDS,06bee557-499a-4d75-bc66-155ea0489a19,0,EUR,OUT,2024-07-25 11:50:30.446408 UTC,2024-07-25 11:50:30.446408 UTC
fa5793f2-106d-4f2b-ba9c-43115b2c0c61,3d727693-ff76-4f39-9d36-e165c3d1e617,4019d172-aee6-4783-8b1b-df1f51548e6c,DECLINED,CARDS,06bee557-499a-4d75-bc66-155ea0489a19,5.4,EUR,OUT,2024-07-25 05:25:36.809738 UTC,2024-07-25 05:25:36.809738 UTC
2e5881a2-40c9-44d4-86c6-271e8aa295b5,5d6c2005-7496-47f6-afd4-d13635479691,4019d172-aee6-4783-8b1b-df1f51548e6c,DECLINED,CARDS,06bee557-499a-4d75-bc66-155ea0489a19,5.4,EUR,OUT,2024-07-25 05:29:56.934788 UTC,2024-07-25 05:29:56.934788 UTC
1fe948e9-93ef-43f7-baac-8ea530352176,5a201aa3-3b25-4fe3-95ed-779db9968bdd,4019d172-aee6-4783-8b1b-df1f51548e6c,COMPLETED,CARDS,06bee557-499a-4d75-bc66-155ea0489a19,5.4,EUR,OUT,2024-07-25 06:20:50.026627 UTC,2024-07-25 06:20:50.026627 UTC
bf4981e3-8ca2-4090-8c60-0247a357b85b,2f7e285b-d044-487e-b21c-bab5c2d59f1d,4019d172-aee6-4783-8b1b-df1f51548e6c,DECLINED,CARDS,06bee557-499a-4d75-bc66-155ea0489a19,9,EUR,OUT,2024-07-26 00:23:41.598379 UTC,2024-07-26 00:23:41.598379 UTC
d23dbf2a-177e-43a5-8129-8b7896b6ceec,5b745121-6df7-44d9-8ca6-1ee1030d88a8,4019d172-aee6-4783-8b1b-df1f51548e6c,DECLINED,CARDS,06bee557-499a-4d75-bc66-155ea0489a19,5.4,EUR,OUT,2024-07-26 05:27:04.842202 UTC,2024-07-26 05:27:04.842202 UTC
f0808727-5b60-47d9-abcf-83ba5f9766fb,9d6e9bf6-ef88-4da3-9ca6-413deba8c577,4019d172-aee6-4783-8b1b-df1f51548e6c,DECLINED,CARDS,06bee557-499a-4d75-bc66-155ea0489a19,5.4,EUR,OUT,2024-07-26 05:28:44.850851 UTC,2024-07-26 05:28:44.850851 UTC
bdfd951d-9f9c-4ab3-87f0-4bef01a0e7dd,5186b1b0-601e-426d-9e32-3228538a2b10,b649838e-b6fa-47ea-a752-c2e553a033b8,COMPLETED,CRYPTO_ON_RAMP,740898cf-e9d6-4ff0-ade8-5fe8cdd092c8,7000,EUR,OUT,2024-07-25 08:17:37.6369 UTC,2024-07-25 08:16:36.536837 UTC
2e93d938-e00d-4e78-bf94-e820da536d17,058c2566-89a0-4a63-b3e9-46030ad3b148,9b4568e7-20ba-4404-ab1b-d567a1c71558,DECLINED,CARDS,8c6dc9fc-af02-4754-a312-25d7d05c091b,1,EUR,OUT,2024-07-25 15:33:05.022053 UTC,2024-07-25 15:33:05.022053 UTC
50da8c83-e52a-41ff-a005-51bfce48f225,6e581496-27d9-44c2-8089-c6e2c2a86c05,b2b017d0-0000-4b4a-abba-20d4c2944f30,COMPLETED,CARDS,8c6dc9fc-af02-4754-a312-25d7d05c091b,0.59,EUR,OUT,2024-07-25 06:22:08.356934 UTC,2024-07-23 14:37:12.126364 UTC
458d6279-95dd-4253-a382-a7f38b63e252,fa7d1054-673f-4822-9306-366151b5ba73,9b4568e7-20ba-4404-ab1b-d567a1c71558,COMPLETED,CARDS,9db23aa5-a78a-4236-a992-48eb9aaf8ba1,4.42,EUR,OUT,2024-07-25 06:19:59.301305 UTC,2024-07-24 13:10:04.449601 UTC
fda29a6e-4298-4cdc-9459-cc1e88cfb1eb,9483c45f-a86f-45d6-813f-726cb6b2a406,fdcdf524-d0f9-46b5-bfee-01060c3299e2,DECLINED,CARDS,b2ad0633-7bc7-40b9-8128-c483bf6f0c5b,1,EUR,OUT,2024-07-25 11:50:56.243532 UTC,2024-07-25 11:50:56.243532 UTC
5cd3b7b9-4973-4ecc-9f5c-1a678d349190,1f36b0c3-f811-4ec3-8360-45d72327412a,d781f7ef-2c8b-4b6a-bae5-008c70ac8750,FAILED,CARD_TOP_UP,bd76ea84-00ec-4bf1-844c-855b39cc8a53,250,EUR,IN,2024-07-25 18:20:12.641826 UTC,2024-07-25 18:20:08.441532 UTC
1ae33aab-2af1-4961-b205-1d4d2e3a92ce,94d940a4-c843-4701-9e12-b6bb68b35bff,d781f7ef-2c8b-4b6a-bae5-008c70ac8750,COMPLETED,CARD_TOP_UP,bd76ea84-00ec-4bf1-844c-855b39cc8a53,500,EUR,IN,2024-07-25 18:19:54.438466 UTC,2024-07-25 18:19:47.125327 UTC
a26c2d38-e156-448c-9b9b-71242cbb79b5,ff6d60e0-bbad-40f1-a9b5-a74e958432b8,40829c96-bedd-4c12-81e8-d0b98f7c08fb,COMPLETED,CARDS,d4eb5429-7628-42ec-a838-2af8bd189eaa,8000,EUR,OUT,2024-07-25 10:20:54.161226 UTC,2024-07-24 14:43:10.317383 UTC
12332696-d184-423b-9f29-181840e2bdc4,2b20f335-24fb-44cb-b37d-e39fb750cbaa,ac6641a9-a12a-41ae-b1ca-a7f8a67c264a,COMPLETED,CARDS,e464e1e2-40ca-416d-a541-ba0865e252f9,1000.99,EUR,OUT,2024-07-25 06:26:12.38529 UTC,2024-07-24 06:14:20.379256 UTC
98d90422-d78a-4791-aeec-0fc58665b7ab,5eff3968-8eb7-4661-a1ad-98cdeda77380,ac6641a9-a12a-41ae-b1ca-a7f8a67c264a,COMPLETED,CARDS,e464e1e2-40ca-416d-a541-ba0865e252f9,476.99,EUR,OUT,2024-07-25 06:26:57.449511 UTC,2024-07-24 06:17:50.779594 UTC
2dc67fa2-f79e-4b26-83ab-54505b0cf38f,bdc61022-3c57-418c-a6fe-5d03ba235d85,ac6641a9-a12a-41ae-b1ca-a7f8a67c264a,COMPLETED,CARDS,e464e1e2-40ca-416d-a541-ba0865e252f9,1008.99,EUR,OUT,2024-07-25 06:26:30.925485 UTC,2024-07-24 12:42:41.273468 UTC
5a7e98ec-d764-4520-addc-77cc818d8421,4103326a-60be-4d3a-877f-7d993dcb15f6,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.4,EUR,IN,2024-07-25 13:00:39.326418 UTC,2024-07-25 13:00:22.818761 UTC
b1f69924-4693-4e52-828e-7c548f4f3739,f37f7bd8-ef54-4e87-8c23-045255301c31,b649838e-b6fa-47ea-a752-c2e553a033b8,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,5000,EUR,IN,2024-07-25 06:01:19.566709 UTC,2024-07-25 06:00:35.276842 UTC
692703f6-f3f4-4a77-8c93-7da4a7584412,d9db37bd-46d1-4dab-9eda-bd0a177d2d78,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.4,EUR,IN,2024-07-25 06:01:06.831042 UTC,2024-07-25 06:00:32.410261 UTC
f436f2c1-f28d-4b6b-a2a3-c0c97aaeede6,6963af4e-01af-4694-ae52-c8a2d7cd9fba,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.6,EUR,IN,2024-07-25 06:00:43.749468 UTC,2024-07-25 06:00:27.838832 UTC
b3bcee2c-aefc-47ab-809e-d9d8d2d0cab9,7231d52d-bb8b-4503-a727-4c0dec70b891,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.2,EUR,IN,2024-07-25 06:01:14.658946 UTC,2024-07-25 06:00:32.475895 UTC
7ed0d30a-a637-4193-a860-3170ba4e83b2,8f96248a-906c-4fab-9ad2-25fbe13bfe68,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.2,EUR,IN,2024-07-25 06:01:15.453937 UTC,2024-07-25 06:00:35.396559 UTC
8083f86e-4dba-4cdc-9efd-e47cecad367a,db247ee2-0521-4bbb-a451-11336fc7de7b,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.6,EUR,IN,2024-07-25 06:01:09.521241 UTC,2024-07-25 06:00:32.240278 UTC
5c2fc93a-61ed-4b5b-a97d-abd25221fd55,858d8244-e6c2-4ff2-b8a3-4e8c69a4c27c,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.6,EUR,IN,2024-07-25 06:00:55.801843 UTC,2024-07-25 06:00:31.528661 UTC
64e060cf-5e7f-488d-b694-3f5b01b5fdf3,b5fe8974-93e3-41ec-b3f3-e4b6022d508f,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.6,EUR,IN,2024-07-25 06:01:10.617939 UTC,2024-07-25 06:00:32.259604 UTC
cb1fe02d-3212-4e8c-a0db-27caeab71ee5,ab3323f0-9e03-423f-86f9-227bf39c9c6d,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.2,EUR,IN,2024-07-25 06:01:15.067948 UTC,2024-07-25 06:00:32.455326 UTC
d92581cf-32da-4ed6-8ec8-8dedf7f90a0b,2abd95a6-416c-4910-b3e2-85c443838915,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.2,EUR,IN,2024-07-25 06:01:12.659168 UTC,2024-07-25 06:00:32.357407 UTC
1e504790-1e12-4fb0-accf-c85b294d5d65,911bd30c-60a8-4bcc-b80d-98ad65fbfc7b,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.5,EUR,IN,2024-07-25 06:01:07.489977 UTC,2024-07-25 06:00:32.402893 UTC
fbc4e987-ca18-48fa-a788-0ec242f14463,fd65254d-fd2f-421b-976a-c0c670453654,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.4,EUR,IN,2024-07-25 06:01:13.769733 UTC,2024-07-25 06:00:32.388444 UTC
daabbb6b-c9eb-4fbb-8bee-6a83ff320a9c,7648751b-3dc5-4167-85da-fae78629b182,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.6,EUR,IN,2024-07-25 06:01:04.778214 UTC,2024-07-25 06:00:32.228736 UTC
a7179221-eb25-4516-85ee-cd7838fb19f8,6a32dcc6-d73e-43a1-9fd3-a1f36a1365ae,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,0.4,EUR,IN,2024-07-25 06:01:17.609444 UTC,2024-07-25 06:00:34.083186 UTC
77f53ffe-c3f4-46fe-976a-a93528301604,78d63ee8-6d53-4326-bf84-597edaad258c,46852363-02ce-4b3b-8dee-4ca3a701f375,COMPLETED,BANK_TRANSFER,e464e1e2-40ca-416d-a541-ba0865e252f9,5.5,EUR,OUT,2024-07-25 06:10:34.755108 UTC,2024-07-25 06:10:25.276012 UTC
9b22d6b7-bf0d-4398-af2b-73eb7aa099a8,a610f20c-342c-4a24-9764-75c634b3b966,9b4568e7-20ba-4404-ab1b-d567a1c71558,DECLINED,CARDS,f8aaa857-9086-463e-b531-9aaca3a93745,7.99,EUR,IN,2024-07-25 15:40:15.995069 UTC,2024-07-25 15:40:15.995069 UTC
11a8088e-c5f4-4193-9639-baaf9ee21909,aecea1c3-58c7-4e4d-839b-e03d4eb85d7d,b649838e-b6fa-47ea-a752-c2e553a033b8,PENDING,CARDS,f8aaa857-9086-463e-b531-9aaca3a93745,1000,EUR,OUT,,2024-07-25 08:31:25.041058 UTC
8b87017d-138d-4a3c-8d70-b2ed2315fd8f,397f3dfc-fdc0-48c6-b8c0-8421ea339823,4019d172-aee6-4783-8b1b-df1f51548e6c,DECLINED,CARDS,06bee557-499a-4d75-bc66-155ea0489a19,5.4,EUR,OUT,2024-07-29 05:18:20.233719 UTC,2024-07-29 05:18:20.233719 UTC
0bc5ad01-fdf1-41aa-800f-bde77353f294,f27db46d-4c85-42c6-9eb7-3d365ca36838,4019d172-aee6-4783-8b1b-df1f51548e6c,DECLINED,CARDS,06bee557-499a-4d75-bc66-155ea0489a19,7.2,EUR,OUT,2024-07-29 05:18:06.071533 UTC,2024-07-29 05:18:06.071533 UTC
3857084e-f152-4872-99dc-d962656a0108,3663075f-8aba-499b-a42c-69379277680c,4019d172-aee6-4783-8b1b-df1f51548e6c,DECLINED,CARDS,06bee557-499a-4d75-bc66-155ea0489a19,9,EUR,OUT,2024-07-29 05:21:19.539667 UTC,2024-07-29 05:21:19.539667 UTC
c09a3186-78a9-44d7-9450-0604f3089683,2cea327d-d88d-492c-8889-f60bd011faac,4019d172-aee6-4783-8b1b-df1f51548e6c,DECLINED,CARDS,06bee557-499a-4d75-bc66-155ea0489a19,3.6,EUR,OUT,2024-07-29 05:29:55.995802 UTC,2024-07-29 05:29:55.995802 UTC
137e8f03-cc38-474b-9c91-6d766c750753,9b1fdb07-3805-4f20-853e-9db91b6e5bbd,4019d172-aee6-4783-8b1b-df1f51548e6c,COMPLETED,CARDS,06bee557-499a-4d75-bc66-155ea0489a19,3.6,EUR,OUT,2024-07-29 06:14:08.002307 UTC,2024-07-29 06:14:08.002307 UTC
705fb295-52a5-4495-8da0-3d47fa921423,f6fb6ca9-ac55-4e89-9b37-d457738b74ad,4019d172-aee6-4783-8b1b-df1f51548e6c,DECLINED,CARDS,06bee557-499a-4d75-bc66-155ea0489a19,3.6,EUR,OUT,2024-07-29 00:12:58.723198 UTC,2024-07-29 00:12:58.723198 UTC
e29d925f-eb43-4dc8-9288-2ae1cd2a5e4e,51f0b235-dc52-496a-9472-e89587837cdc,4019d172-aee6-4783-8b1b-df1f51548e6c,DECLINED,CARDS,06bee557-499a-4d75-bc66-155ea0489a19,1.8,EUR,OUT,2024-07-30 00:26:46.211309 UTC,2024-07-30 00:26:46.211309 UTC
23792308-fed2-49ed-9a18-fc61e11833ba,b17b681b-0edb-4aba-a601-92cd2aa944b5,4019d172-aee6-4783-8b1b-df1f51548e6c,COMPLETED,CARDS,06bee557-499a-4d75-bc66-155ea0489a19,0,EUR,OUT,2024-07-29 13:42:50.075956 UTC,2024-07-29 13:42:50.075956 UTC
73e87f5a-a122-4b60-9421-18c89b5a79d8,23416768-cb9a-415a-8ac6-407c790b2272,8ef1b6d1-465d-437d-a17e-812a55e0e53c,PENDING,CRYPTO_ON_RAMP,740898cf-e9d6-4ff0-ade8-5fe8cdd092c8,2500,EUR,OUT,,2024-07-29 12:42:16.158169 UTC
f133552a-06b0-4071-9d51-4855ca5428e9,81db5295-b73b-415a-86f2-93815db0d318,8ef1b6d1-465d-437d-a17e-812a55e0e53c,PENDING,CRYPTO_ON_RAMP,740898cf-e9d6-4ff0-ade8-5fe8cdd092c8,8000,EUR,OUT,,2024-07-29 08:51:48.610007 UTC
